row_index,sample_id,topic,question,first_gold_rank,hit_at_1,hit_at_3,hit_at_5,latency_s,retrieved_context_hashes
100,drug_6853,drug,Tôi nên làm gì nếu tôi vô tình quên uống thuốc Calcrem?,3,False,True,True,0.060991400001512375,a07074063d848e038a30|70b7fbdda9e79f2fc8c0|3118483da555f7b08fa2|8e446cc4517db49cf9cc|a07074063d848e038a30
101,drug_5649,drug,Thuốc Biafine có thể dùng cho vết thương nào không?,1,True,True,True,0.06625649999841698,454b79a83aa07ffee959|8e7572c0b44ad8205bbd|b78c19c1f7e21ac8660a|a7e6083066e2876b4c4f|0f5fe59c49ef436f2ec4
102,drug_8079,drug,Vì sao cần đến cơ sở y tế ngay khi gặp các dấu hiệu nghi ngờ quá liều thuốc Chophytol?,1,True,True,True,0.07265940000070259,1c4750de2d4904add94a|a7536350e1486b88b614|0bc735b2ca880c6daff8|33e13cc97e57b678e703|cd3b85f9d46ef30987f2
103,drug_4042,drug,"Nếu bị rối loạn chức năng gan, tôi có thể sử dụng Augbidil không?",1,True,True,True,0.06818729999940842,cf08255faeb548e454e7|c32e67d9bca34e8ab507|40d412ea0c1f04594853|013bf0d2c678ec0b4d64|583bffbcd3ac2ca4476b
104,drug_1576,drug,Allerphast 60 mg được sử dụng như thế nào?,,False,False,False,0.054156700000021374,638ccf4e5fdf601e7be4|0fb9e2a184488782a18a|07b56c9b487091f1d561|da54fd499f79c596a103|22ebf9d06b336efc3f4a
105,drug_3047,drug,Apitim là thuốc gì?,1,True,True,True,0.04792269999961718,194bec660cadd4d8f629|73c2166ae0e9cf50c55b|79b3d75cba7cdcbf9d51|673380a21ebdd7bf6245|a5e210e261a9ba68288d
106,drug_6097,drug,Thành phần hoạt chất chính trong Bixicam là gì?,,False,False,False,0.05412159999832511,4788f70c0c2318de13be|bfba66d97a419cad9a33|ec0aa61030eaaa960697|5c951de8e72a2ccfb4f8|041fcabe2e57fea50951
107,drug_8986,drug,Cordarone có tác dụng gì?,1,True,True,True,0.052368199998454656,85aadb18b2f8453ec324|4eb51f084e60acfb269f|22ab7455c0fca9540fd7|9dd5d493cb8fe86c0e0d|61011ff205768f49b73b
108,drug_1281,drug,Tác dụng phụ đầu tiên có thể gặp phải khi sử dụng thuốc Aibezym là gì?,1,True,True,True,0.06510449999768753,743a715b226779b3b395|9425221387ccafc5e84a|7cce5b9b122d288f79a3|819d64aa0cab6cc2b410|0f5fe59c49ef436f2ec4
109,drug_6495,drug,"Khi bảo quản thuốc Brufen, cần lưu ý điều gì để đảm bảo chất lượng thuốc?",,False,False,False,0.06037050000304589,caa29448e8f0504a4c68|aa141f124c79784cbb7d|e76c280fae57cdbd6086|6574faca0db7ecf4ba31|61011ff205768f49b73b
110,drug_1800,drug,Loại thuốc nào được sử dụng trong thành phần của Alsiful S.R?,4,False,False,True,0.05093799999667681,9d893c5bc6df1f313ff4|1a4ce0bc4e6336249aa0|c6c7a39baec014bed420|eea4c8eab2264b319518|f11e7555417a1d148fb8
111,drug_2941,drug,Tránh bảo quản thuốc Antanazol ở đâu?,1,True,True,True,0.05197490000136895,855250f62a81924c03e3|a5e210e261a9ba68288d|0c0d03ce904d8ea21b09|8b9df45d5dab28759af6|673380a21ebdd7bf6245
112,drug_3557,drug,Tôi có nên đọc hướng dẫn sử dụng trước khi dùng thuốc Atelec không?,,False,False,False,0.05807880000065779,689db3411203935e6103|5a8c163fdcbc3bb83d2e|c2e7b8044248b6aaaccc|d1c845ad896231b78323|8cd757650540202b560f
113,drug_2903,drug,Bệnh nhân mắc bệnh suy thận tuyệt đối không nên sử dụng Antacil đúng hay sai?,1,True,True,True,0.06137070000113454,8ab3fd3d0cd2aab7f874|583bffbcd3ac2ca4476b|103669fa3bd86e7683ec|70b7fbdda9e79f2fc8c0|f82df9b8f2be3f239971
114,drug_3525,drug,Thuốc Atarax có thể gây ra tác dụng phụ nào ở hệ tiêu hóa?,,False,False,False,0.054674499999237014,819d64aa0cab6cc2b410|de8e6898b3dc93d1f71c|acad03ce28e3865d0ba9|5a6d021b92cf88a91378|7c71d237882888de1a69
115,drug_6030,drug,Thuốc ho Bisolvon có thể gây ra tình trạng quá mẫn như thế nào?,1,True,True,True,0.05494629999884637,9002f83b0782c76a6cf7|a07074063d848e038a30|2cde0f490a3566b007df|8547ad40cea7ebd4faad|fdf50cd717bce41d9f5b
116,drug_5992,drug,Trong trường hợp nào thì Bisoloc được sử dụng để điều trị suy tim?,1,True,True,True,0.06076089999987744,5bf8646956efc0435c4b|2908a2a7302553870f09|3a9f1b4cfcf999a021c1|6f54299cabe55e10b6a6|24a146295e5b850acc87
117,drug_6147,drug,Thuốc Bluemint cần để xa tầm tay của ai?,1,True,True,True,0.05830530000093859,9522ded49e8fb20c490c|e4e30a3190d4f9cd5810|617c66853b64e438667f|d1c845ad896231b78323|6fae63f32f0fc9713346
118,drug_61,drug,A.T Desloratadin có phải phải tiêm tĩnh mạch để sử dụng không?,,False,False,False,0.06621180000001914,b4cbae9981264f48296f|098cf6d28e7f33dcf7ed|3cde0ac58115c4e6501e|81e2f77a8c3ff395977e|262702742aca4a2415bf
119,drug_7530,drug,Cefoxitin có điều trị được viêm vùng chậu do Chlamydia trachomatis không?,1,True,True,True,0.0745201999998244,c2de96026162a251e2cb|a4fb5683091459917665|7ba1f32b0856fd3de255|393ac5200391fd407747|111cbb0439200229260e
120,drug_6502,drug,Người mắc bệnh gì KHÔNG được chỉ định dùng Buclapoxime Tablets?,,False,False,False,0.06258789999992587,b8b0b2838a223414c0e8|c5f51a033c4939d67cd3|9cd3c5b680dcb92ffd1d|4e7d88f033d658ff5278|6481a81bdacfe71d70a8
121,drug_4516,drug,Thành phần chính của Azibiotic là gì?,3,False,True,True,0.06548280000060913,4eb51f084e60acfb269f|9dd5d493cb8fe86c0e0d|b8a4dac246ecad2cc45e|1257c17e653c910649c6|ec0aa61030eaaa960697
122,drug_970,drug,Những đối tượng nào không nên sử dụng thuốc Advil?,,False,False,False,0.06410470000264468,2a6382d34ac0e43798f2|ecec1fc4a4d19d34f2ef|9425221387ccafc5e84a|d46340b759e533304370|b158004e431f98f4c34d
123,drug_5084,drug,Thuốc Belaf được khuyến cáo dùng bao nhiêu lần mỗi ngày?,1,True,True,True,0.06131280000045081,88acea2142505840e060|6fef910f3254b5a540b6|2a018224cf60ea091a98|aeded648cd7695ba6730|8ef898619b6ce89a14d1
124,drug_2632,drug,Khi ngừng thuốc Amoxycilin Vidipha không đúng liều có thể dẫn đến điều gì?,1,True,True,True,0.05735370000184048,98e9c122d5c001beef97|855c66eb618e7ea7c3f0|d064f133b6259706e78c|efafa5a7ed234ce203db|a7730236c16528937cf1
125,drug_4571,drug,"Theo cách dùng được chỉ định, Azithromycin Dhg là dùng theo đường nào?",3,False,True,True,0.058910800002195174,004d99f3ba5091f117dc|267f4d2b28a28f2e0812|1b257d1e3a85e518c836|027a9481901f9113f18e|44b4ac98c1a9295953b0
126,drug_3122,drug,"Ngoài Arginine, thuốc Argide còn chứa thành phần nào khác?",1,True,True,True,0.05597429999761516,8e09f1169929f4e42132|5fd1ab049bb93d544a29|fecceb6e291514fe506b|b0195cc9032b5a091fe4|8e7572c0b44ad8205bbd
127,drug_7554,drug,Cefpodoxim có công dụng gì?,1,True,True,True,0.05130500000086613,0f3b857b67f13112b231|3d3c24fdccba526f2198|94bde8e6c2a98b4cd689|82021e325c6b891b06cc|1c5efdfb6f9c02fe7ab8
128,drug_5375,drug,Trong trường hợp nào người dùng nên xin ý kiến bác sĩ tham khảo trước khi sử dụng thuốc Berberin Mộc Hương?,,False,False,False,0.07064750000063214,b3875a6397c1933e3f73|8ef898619b6ce89a14d1|649d4ab38c8390ecbccf|ecec1fc4a4d19d34f2ef|8cd757650540202b560f
129,drug_5010,drug,Beatil thường được sử dụng như thế nào?,1,True,True,True,0.05977089999942109,b8b0b2838a223414c0e8|af54fede645d6e540896|af22b1a57f91a53c1186|e9ea311fdad4ac97c87f|3b0ffcc95fb00020b51f
130,drug_3954,drug,Tại sao cần phải thận trọng khi dùng thuốc Auclanityl trên đối tượng đòi hỏi sự tập trung cao độ?,1,True,True,True,0.07487630000105128,aaecd6e2ccd70efabd9f|9cf3a556b0bc9abcfb6b|82d9455557064e881375|b13ed9a0b7eb268e22d1|3c5bf1d1f0a9fcf19fe2
131,drug_5516,drug,Betaloc có thể gây hại cho những bệnh nhân có vấn đề về tim mạch không?,,False,False,False,0.06866630000149598,bfe2dbad38aeb1aba01a|fdc4e5d05feb6275e88b|e2b851ccb3d44addbb00|2852bd0bbcbc3bba54a3|d3891c43d34dab4b9498
132,drug_6768,drug,Thành phần vitamin D trong Calcigenol cần lưu ý khi dùng cho nhóm đối tượng nào?,3,False,True,True,0.06573579999894719,b80fabed1a5d9e6ec2ae|4572db4188f1822c1700|20333e74616ab3e0d949|fefffd37b974454a81d6|30437212dc3d9a3efb18
133,drug_4982,drug,Ai là đối tượng cần thận trọng khi dùng Bazato?,,False,False,False,0.06157800000073621,12a050c471c51f9e8608|31b467e75130dd5ec5d1|932e98d0da59e54d500b|fee7dbcf06c34b6a7d33|1dac166aad60df30e846
134,drug_4892,drug,Những tác phụ ít gặp của thuốc Bart là gì?,,False,False,False,0.056781200000841636,de8e6898b3dc93d1f71c|7cce5b9b122d288f79a3|0f5fe59c49ef436f2ec4|cefe4020509dc2e78c78|22acdf27c921b4a90c2b
135,drug_8674,drug,Co-Diovan bao gồm những hoạt chất nào?,1,True,True,True,0.05803890000242973,6f5ba36178d7380078d4|7d36c299f3e4bc163f56|6bacee16917da3cb6034|d9ecdd455ad38f25b9ee|df8e9c63e0f93f1c30f2
136,drug_6635,drug,Thuốc bổ thần kinh H5000 có gì khác so với các thuốc bổ thần kinh thông thường?,2,False,True,True,0.08046090000061668,94ebbc6d758b768056ac|b4012293714828a88942|1f7e8a1105c4da9598aa|e062ca7e0a88792592a6|4d6423f80d48f3977233
137,drug_8060,drug,Chophytol có tác động như thế nào đến thận?,1,True,True,True,0.05996030000096653,8cb1ca99a982911f30ba|61011ff205768f49b73b|01799de6052524f6b592|9cf3a556b0bc9abcfb6b|0b93ae10eba05629e7b1
138,drug_7723,drug,Liều dùng thuốc Celecoxib (Celebrex) đối với người cao tuổi như thế nào?,3,False,True,True,0.06572320000123,92ac51a44edfd08ffc61|4d8d806a2c2ba51e87c7|e8c74a0937412ccd531c|3cd62e980658ceeb0d4a|e04941d63f16fe810141
139,drug_8113,drug,Thuốc Chymobest có khuyến cáo gì đối với người dị ứng?,,False,False,False,0.05591910000293865,e8c74a0937412ccd531c|9cf3a556b0bc9abcfb6b|0f5fe59c49ef436f2ec4|8a98a752c5450c5c66d5|9425221387ccafc5e84a
140,drug_7537,drug,"Bên cạnh cefoxitin, có nhóm nào chống chỉ định sử dụng các kháng sinh nhóm nào không?",1,True,True,True,0.06471569999848725,4797bcf610570b698650|393ac5200391fd407747|15313d3dc2ec3e60dff7|f11e7555417a1d148fb8|2a6382d34ac0e43798f2
141,drug_9154,drug,"Nếu thấy choáng váng khi sử dụng thuốc Coveram, bạn nên làm gì?",1,True,True,True,0.07662340000024415,ad329c4b2098f2a6c86e|0564da93ab9c054def3c|9425221387ccafc5e84a|4655af99424353e9ba20|c40a6842d3a62ac7eccb
142,drug_3475,drug,Nơi bảo quản tốt nhất cho thuốc Aspirin Vidipha là ở đâu?,1,True,True,True,0.08974949999901582,617c66853b64e438667f|8b9df45d5dab28759af6|0c0d03ce904d8ea21b09|1371ea2c7f622e5cad5f|4bc0819ba0dab0363407
143,drug_2440,drug,Nếu bị sốt thì có nên dùng thuốc Amoksiklav không?,,False,False,False,0.08339429999978165,24a3bae84d3f1c869bc3|bd05742f95aa54b644cd|4d8d806a2c2ba51e87c7|60c65a52f92a739c1edc|76b79c98b06ead00a970
144,drug_2250,drug,"Theo đó, người lái xe và người vận hành máy móc có thể sử dụng Aminoplasmal 10% hay không?",1,True,True,True,0.11671950000163633,3b0ffcc95fb00020b51f|f08a2c5baf2322da367f|338c1c7d1b2536eb82c1|220dd5660a40249ab88b|daee324fdaa6826609b9
145,drug_7927,drug,Liệu thuốc cetirizine có thể bài tiết qua sữa không?,1,True,True,True,0.07084709999980987,c3a72ec15501e047d218|932e98d0da59e54d500b|d7438e3774767f0527e2|6dbed5c7db4625b0466c|917977a02d296acf7b72
146,drug_1955,drug,Người dùng quá liều Alzental Shinpoong cần mang theo những gì khi đến bệnh viện?,2,False,True,True,0.07488390000071377,33e13cc97e57b678e703|b95e94ae7e251f974d8b|beb678d35390474042d6|d7d02b341e16ed33a20f|910e4e9c0c973f554938
147,drug_4393,drug,Triệu chứng ngộ độc khi nuốt phải axit salicylic có thể biểu hiện ra sao?,1,True,True,True,0.07767900000180816,7bf9c780ba026024c462|588bb86274a7bb5b1865|f75f6084a35c62286f7c|26893d3ac6a77daa1409|cb1ad8f387dba72feb94
148,drug_8285,drug,Đã có trường hợp tử vong khi sử dụng Cimetidin ở liều lượng bao nhiêu?,1,True,True,True,0.06959699999788427,590f1d14be3749e69789|0bc735b2ca880c6daff8|af23feb0fde0047ec19c|5d881fb04aab6f33cbda|31e2a04fa836b8eebbb0
149,drug_5096,drug,"Trong quá trình dùng Belaf, người dùng cần lưu ý điều gì đầu tiên?",1,True,True,True,0.06719879999945988,6fef910f3254b5a540b6|61011ff205768f49b73b|6fae63f32f0fc9713346|aa141f124c79784cbb7d|3993ca3a2d08f2f3e5e8
150,drug_1824,drug,Nếu khi dùng thuốc Alsiful S.R xuất hiện bất kỳ một triệu chứng nào bất thường thì phải làm gì?,1,True,True,True,0.07200530000045546,9d893c5bc6df1f313ff4|1a4ce0bc4e6336249aa0|9425221387ccafc5e84a|ce9af62ecc63d5fdd74c|1c7cdcf893af4c756c92
151,drug_718,drug,Amphotericin B và Ketoconazol có tác dụng gì khi sử dụng đồng thời với Acyclovir Boston 200?,1,True,True,True,0.0723452999991423,05e01c19f7b64cddc683|4eb51f084e60acfb269f|9dd5d493cb8fe86c0e0d|a4e00d1e81960e9b3827|90f6a6b028440dee5d85
152,drug_7604,drug,Thuốc Cefprozil sau khi pha có thời hạn sử dụng trong bao lâu?,1,True,True,True,0.0679137000006449,47b313974602d9fb080c|6fef910f3254b5a540b6|cc7e59bd05227cb4c92b|6f952b1dcc1bbc7906d5|37b2054e07f2f76b53fb
153,drug_9419,drug,"Ở trẻ em có độ tuổi nhỏ hơn 1, liều dùng D-Cure như thế nào?",1,True,True,True,0.08463400000255206,b80fabed1a5d9e6ec2ae|8ef898619b6ce89a14d1|17904ee4fcc3275cbc69|aeded648cd7695ba6730|7e49cc039cff36a99a64
154,drug_3308,drug,Quốc gia sản xuất Aspartam Pharmedic là ở đâu?,1,True,True,True,0.07389970000076573,92892d8ffc611882bb12|99f9bbd7b437275af4cc|41ca20b3629cda7ccb12|cec05a950e1d3633a3f9|0fb9e2a184488782a18a
155,drug_2430,drug,Các vỉ thuốc Amlor 5 Pfizer có bao nhiêu viên thuốc?,1,True,True,True,0.06433270000343327,649d4ab38c8390ecbccf|68dfa2a6ed4a06822036|d3d73e4d90ea090afcca|07b56c9b487091f1d561|bfba66d97a419cad9a33
156,drug_2290,drug,Tại sao không nên uống gấp đôi liều thuốc Amiodarone?,2,False,True,True,0.061729100001684856,c0e5762bd8f99504fe3a|d871930c5ace18e7ebe4|70b7fbdda9e79f2fc8c0|a17489d10ad6bc5e4478|8e446cc4517db49cf9cc
157,drug_8462,drug,Trường hợp nào thì không nên dùng thuốc Clarityne?,,False,False,False,0.061395100001391256,f605b6647740331b66ec|f11e7555417a1d148fb8|efafa5a7ed234ce203db|76b79c98b06ead00a970|ade045ee518b7b547ab7
158,drug_204,drug,"Trong các tác dụng phụ của thuốc ACC 200, tác dụng phụ nào gây ra biểu hiện ngoài da?",1,True,True,True,0.06239160000041011,e71764dce6f09142d28a|05e01c19f7b64cddc683|22acdf27c921b4a90c2b|5a76bed3fa55e5c2d1ab|ecdc8faa68e6bae9aef1
159,drug_6712,drug,Những triệu chứng nào có thể xảy ra nếu đột ngột ngừng dùng cafein ở người có thói quen dùng trong thời gian dài?,1,True,True,True,0.07736290000320878,656d23c5b3552bf420c3|47eee7fa9de46ea3ced6|c736baae71fbdde42747|8dbe3cc25890483bfa03|5cf14dfdeadd1cf7d074
160,drug_8836,drug,Việc đầu tiên cần làm khi dùng quá liều thuốc Combigan là gì?,,False,False,False,0.055366599997796584,910bd2ea65b7da97ca61|0bc735b2ca880c6daff8|daee324fdaa6826609b9|47eee7fa9de46ea3ced6|e1e4bdd6535c4ab9cdea
161,drug_3584,drug,Khi nào nên sử dụng liều Atenolol TV.PHARM đã quên?,1,True,True,True,0.05146420000164653,fab65126d6828b163c72|f216cd0f718e171420aa|a17489d10ad6bc5e4478|e9ea311fdad4ac97c87f|ade045ee518b7b547ab7
162,drug_4371,drug,Đường dùng hiệu quả của Axit glutamic là gì?,,False,False,False,0.05209630000172183,8e30511b9d7aeb0b1b4f|d377c06a5753f9f3c9c8|27e5e048bb4156a8d6e6|26893d3ac6a77daa1409|498a395a79515180b2e9
163,drug_3949,drug,Khi dùng thuốc Auclanityl trong bao lâu thì cần phải kiểm tra lại cách điều trị?,3,False,True,True,0.06744640000033542,c545e3117e2b4c98c8c1|6fef910f3254b5a540b6|7112086085456fa6c80d|8cd757650540202b560f|ff08b417c650fe9daf79
164,drug_8837,drug,Khi nào cần dùng Combigan?,,False,False,False,0.05504089999885764,910bd2ea65b7da97ca61|daee324fdaa6826609b9|3cd4169723b6be0852ec|a2f30eda7a48a89f7fc2|a07074063d848e038a30
165,drug_634,drug,Khi sử dụng Acritel cùng với rượu cần lưu ý gì?,1,True,True,True,0.06341669999892474,c6c7a39baec014bed420|61011ff205768f49b73b|af22b1a57f91a53c1186|6fae63f32f0fc9713346|aa141f124c79784cbb7d
166,drug_183,drug,"Nếu uống thiếu liều A.t Vildagliptin, có cần gấp đôi liều để bù không?",,False,False,False,0.06536679999771877,c0e5762bd8f99504fe3a|d871930c5ace18e7ebe4|9b84f324df818352d8b4|a17489d10ad6bc5e4478|ade045ee518b7b547ab7
167,drug_5091,drug,Ngưỡng vitamin C mang thai an toàn theo hướng dẫn của Belaf là bao nhiêu?,1,True,True,True,0.056401900001219474,e8ba6f54b4e9516ab6a9|6fef910f3254b5a540b6|b6121ac81b719e280759|6574faca0db7ecf4ba31|e0468f1ff7d561f0ce8f
168,drug_5933,drug,Biseptol có thể gây thiếu máu tán huyết ở ai?,1,True,True,True,0.059382400002505165,e04941d63f16fe810141|90d28cfb5b53a0e99c32|1f10cfda61cec7ba6d7b|3c88ec54c568ac596292|761086a45a1c1752a557
169,drug_2785,drug,Thuốc Anaferon Materia có thể dùng để điều trị bệnh herpes không?,1,True,True,True,0.06441700000141282,8d262b33644385ea834c|0194ede73769f2fae000|0f5fe59c49ef436f2ec4|4eb51f084e60acfb269f|90f6a6b028440dee5d85
170,drug_3807,drug,Thuốc Atorlog có thể tương tác với thuốc nào?,,False,False,False,0.057942899999034125,efafa5a7ed234ce203db|fbf27bd3f373cdf01fca|cac13f0555bf60267778|c6c7a39baec014bed420|64d53c0d3b8de4c26432
171,drug_5003,drug,"Khi quá liều thuốc Be-Stedy 16, người bệnh cần được theo dõi như thế nào để có hướng xử trí kịp thời?",4,False,False,True,0.07710729999962496,82bcbdfa75b4b4d7a1cb|33e13cc97e57b678e703|12a050c471c51f9e8608|eca5fa7b69366418ed67|9dcdd32a361279b307ac
172,drug_3931,drug,Thuốc Atussin gây ra những triệu chứng cụ thể nào lên thần kinh?,1,True,True,True,0.06830389999959152,82d9455557064e881375|589aa195c02251c393cb|1fcaaa9bdf4a11df0871|ce9af62ecc63d5fdd74c|9cf3a556b0bc9abcfb6b
173,drug_4660,drug,Thời điểm nào trong ngày nên dùng thuốc Baburol?,,False,False,False,0.05341060000137077,136d99b0156190b06eb4|027a9481901f9113f18e|b82de553909b835a3dd0|6f952b1dcc1bbc7906d5|8bf8aeb5d1ac3dbf1cf3
174,drug_2800,drug,Anaferon được sử dụng như thế nào?,1,True,True,True,0.045746499999950174,4788f70c0c2318de13be|d9ecdd455ad38f25b9ee|3b0ffcc95fb00020b51f|a07074063d848e038a30|05e01c19f7b64cddc683
175,drug_4347,drug,Trong trường hợp nào thì không nên sử dụng Axit axetic?,1,True,True,True,0.053115700000489596,db927ad30ec70ca5cdac|26893d3ac6a77daa1409|11888902a22ec376860b|6d48eaa87c4146296ce6|f605b6647740331b66ec
176,drug_891,drug,Thuốc Adalat LA 20mg chứa thành phần chính nào?,1,True,True,True,0.04825640000126441,8d1d253b20c6e4f9859f|410af8ef8770c4d81c5a|3924a8a9636ed80cdd0e|e7774410fb955246a2bb|260d17250b917371e593
177,drug_1649,drug,Đối tượng nào nên sử dụng thuốc bổ não Alpha Brain?,1,True,True,True,0.055395100000168895,3d1d776f5a06a4a3fe52|b13ed9a0b7eb268e22d1|0f5fe59c49ef436f2ec4|2a6382d34ac0e43798f2|ecec1fc4a4d19d34f2ef
178,drug_6038,drug,Những điều kiện cần lưu ý khi bảo quản thuốc Bisolvon là gì?,,False,False,False,0.06587890000082552,aa141f124c79784cbb7d|6fae63f32f0fc9713346|caa29448e8f0504a4c68|61011ff205768f49b73b|3993ca3a2d08f2f3e5e8
179,drug_3961,drug,Khi nào có thể bỏ qua liều đã quên thuốc Auclanityl?,,False,False,False,0.062459700002364116,81a48a84f8a50bee28e7|fab65126d6828b163c72|8e446cc4517db49cf9cc|a17489d10ad6bc5e4478|f216cd0f718e171420aa
180,drug_842,drug,Các triệu chứng nghi ngờ là tác dụng phụ của thuốc Acyclovir Stella Cream có thể gặp phải là gì?,1,True,True,True,0.08606519999739248,4735a73336f2c5050974|05e01c19f7b64cddc683|c91dca4e7af264eaa35a|4eb51f084e60acfb269f|9dd5d493cb8fe86c0e0d
181,drug_1081,drug,Một hộp Agi-Ery có bao nhiêu vỉ thuốc?,1,True,True,True,0.059811099999933504,df018a1498312f72e1d1|ef172fbc3a0a12e5c725|07b56c9b487091f1d561|426b324111602463728c|3cd62e980658ceeb0d4a
182,drug_2258,drug,Thuốc Amiodarone có những dạng bào chế nào?,1,True,True,True,0.05771000000095228,79b3d75cba7cdcbf9d51|4ec65fb604d2aad61745|5a76bed3fa55e5c2d1ab|85aadb18b2f8453ec324|92fd4a4d4e236a668d78
183,drug_9221,drug,Các tác dụng phụ thường gặp của thuốc Cozaar là gì?,,False,False,False,0.0628971999976784,de8e6898b3dc93d1f71c|ecdc8faa68e6bae9aef1|d9ecdd455ad38f25b9ee|da9ab38cc970770a21ac|c91dca4e7af264eaa35a
184,drug_6770,drug,Khi quá liều thuốc Calcigenol có thể dẫn đến tình trạng gì?,1,True,True,True,0.061613400001078844,fefffd37b974454a81d6|06c9a0e64f474c78e149|47eee7fa9de46ea3ced6|82bcbdfa75b4b4d7a1cb|6fef910f3254b5a540b6
