question_id,kb,source_row,budget,question,reference_answer,expected_source,answer,valid_answer,retrieved_doc_count,generation_doc_count,context_estimated_tokens,context_chars,rouge_l_f1,latency_seconds,generation_sources,error
Q009,KB1,268,2200,"Em nghe nói sau sinh không nên ngồi xổm lâu hoặc rặn mạnh khi đi vệ sinh để tránh sa tử cung, có đúng không?","Đúng, việc ngồi xổm kéo dài hoặc rặn mạnh khi đại tiện gây áp lực lớn lên vùng sàn chậu đang tổn thương, làm tăng nguy cơ tử cung bị sa xuống thấp. Nên thay đổi chế độ ăn với nhiều chất xơ, uống nhiều nước hoặc ăn các món ăn giúp hỗ trợ nhuận tràng;",Phòng ngừa sa tử cung sau sinh.docx,"Sau sinh, mẹ nên tránh ngồi xổm lâu hoặc rặn mạnh khi đi vệ sinh để tránh sa tử cung không? Có. Mẹ nên tránh đi lại nhiều, tránh ngồi xổm, nhấc vật nặng trong tuần đầu sau sinh. Khi ngồi nên chọn ghế mềm hoặc dùng gối donut để giảm áp lực lên vùng tầng sinh môn.",1,5,3,2115,4859,0.1929824561403508,61.4939474999992,Hướng Dẫn Chăm Sóc Vết May Tầng Sinh Môn Sau Sinh Thường.docx | Phòng ngừa sa tử cung sau sinh.docx | Phòng ngừa sa tử cung sau sinh.docx,
Q009,KB1,268,3000,"Em nghe nói sau sinh không nên ngồi xổm lâu hoặc rặn mạnh khi đi vệ sinh để tránh sa tử cung, có đúng không?","Đúng, việc ngồi xổm kéo dài hoặc rặn mạnh khi đại tiện gây áp lực lớn lên vùng sàn chậu đang tổn thương, làm tăng nguy cơ tử cung bị sa xuống thấp. Nên thay đổi chế độ ăn với nhiều chất xơ, uống nhiều nước hoặc ăn các món ăn giúp hỗ trợ nhuận tràng;",Phòng ngừa sa tử cung sau sinh.docx,"Sau sinh, mẹ nên tránh ngồi xổm lâu hoặc rặn mạnh khi đi vệ sinh để tránh sa tử cung không? Có. Mẹ nên chọn ghế mềm hoặc dùng gối donut để giảm áp lực lên vùng tầng sinh môn. Ngoài ra, mẹ cũng nên tránh đi lại nhiều, tránh ngồi xổm, nhấc vật nặng trong tuần đầu sau sinh.",1,5,4,2705,6215,0.2068965517241379,1.2815988000002108,Hướng Dẫn Chăm Sóc Vết May Tầng Sinh Môn Sau Sinh Thường.docx | Phòng ngừa sa tử cung sau sinh.docx | Phòng ngừa sa tử cung sau sinh.docx | Hướng dẫn chăm sóc mẹ sau sinh thường.docx,
Q010,KB1,128,1000,Em nghe nói gây tê ngoài màng cứng cũng làm mình bị bí tiểu lâu hơn phải không ạ?,"Đúng, gây tê ngoài màng cứng có thể làm giảm cảm giác bụng dưới tới 8 giờ, ảnh hưởng tạm thời đến chức năng bàng quang.",Sổ tay 4Steps - Trang 18,"Gây tê ngoài màng cứng có thể làm gi ảm c ảm giác bụng dư ới t ới 8 gi ờ, t ừ đó ảnh hư ởng t ạm th ời đ ến bàng quang.",1,5,1,389,894,0.4590163934426229,1.010548700000072,data_store\pdf\d3fa1053-wp8-postpartum-care-handbook-viet.pdf,
Q010,KB1,128,1500,Em nghe nói gây tê ngoài màng cứng cũng làm mình bị bí tiểu lâu hơn phải không ạ?,"Đúng, gây tê ngoài màng cứng có thể làm giảm cảm giác bụng dưới tới 8 giờ, ảnh hưởng tạm thời đến chức năng bàng quang.",Sổ tay 4Steps - Trang 18,"Gây tê ngoài màng cứng có thể làm gi ảm cảm giác bụng dư ới t ới 8 gi ờ, t ừ đó ảnh hư ởng t ạm th ời đ ến bàng quang.",1,5,2,1183,2720,0.5,1.0500643999985186,data_store\pdf\d3fa1053-wp8-postpartum-care-handbook-viet.pdf | data_store\pdf\dvcsskss_48201712.pdf,
Q010,KB1,128,2200,Em nghe nói gây tê ngoài màng cứng cũng làm mình bị bí tiểu lâu hơn phải không ạ?,"Đúng, gây tê ngoài màng cứng có thể làm giảm cảm giác bụng dưới tới 8 giờ, ảnh hưởng tạm thời đến chức năng bàng quang.",Sổ tay 4Steps - Trang 18,"Gây tê ngoài màng cứng có thể làm giãn cảm giác bụng dư dưới tới 8 giờ, từ đó ảnh hưởng tạm thời đến bàng quang. Ngoài ra, khi bị bí tiểu, động tác thông tiểu nhiều lần có thể gây viêm bàng quang, làm cho triệu chứng bí tiểu thể hiện rõ. Vì vậy, gây tê ngoài màng cứng có thể gây bí tiểu lâu hơn.",1,5,3,1893,4351,0.4731182795698925,1.3922626999992644,data_store\pdf\d3fa1053-wp8-postpartum-care-handbook-viet.pdf | data_store\pdf\dvcsskss_48201712.pdf | Bo_De_Me_Va_Be.xlsx,
Q010,KB1,128,3000,Em nghe nói gây tê ngoài màng cứng cũng làm mình bị bí tiểu lâu hơn phải không ạ?,"Đúng, gây tê ngoài màng cứng có thể làm giảm cảm giác bụng dưới tới 8 giờ, ảnh hưởng tạm thời đến chức năng bàng quang.",Sổ tay 4Steps - Trang 18,"Gây tê ngoài màng cứng có thể gây bí tiểu lâu hơn không? Có. Gây tê ngoài màng cứng có thể làm giãn tĩnh mạch bàng quang, dẫn đến bí tiểu lâu hơn.",1,5,5,2949,6779,0.3389830508474576,61.36586239999997,data_store\pdf\d3fa1053-wp8-postpartum-care-handbook-viet.pdf | data_store\pdf\dvcsskss_48201712.pdf | Bo_De_Me_Va_Be.xlsx | Bo_De_Me_Va_Be.xlsx | Bo_De_Me_Va_Be.xlsx,
Q011,KB1,11,1000,Cách xử trí tại nhà khi trẻ sơ sinh bị sốt cao?,"Lau người bằng khăn ấm, đắp khăn ấm để hạ nhiệt và đưa ngay đến cơ sở y tế.",viendinhduong_nuoi_duong_cham_soc_tre_so_sinh.pdf,"⚠️ Nội dung câu hỏi có dấu hiệu cần được đánh giá y tế trực tiếp. Mẹ không nên tự xử lý tại nhà. Vui lòng liên hệ cơ sở y tế, bác sĩ hoặc gọi 115 nếu tình trạng khẩn cấp.",1,5,2,696,1597,0.1333333333333333,0.9724048000007316,Bo_De_Me_Va_Be.xlsx | Bo_De_Me_Va_Be.xlsx,
Q011,KB1,11,1500,Cách xử trí tại nhà khi trẻ sơ sinh bị sốt cao?,"Lau người bằng khăn ấm, đắp khăn ấm để hạ nhiệt và đưa ngay đến cơ sở y tế.",viendinhduong_nuoi_duong_cham_soc_tre_so_sinh.pdf,"⚠️ Nội dung câu hỏi có dấu hiệu cần được đánh giá y tế trực tiếp. Mẹ không nên tự xử lý tại nhà. Vui lòng liên hệ cơ sở y tế, bác sĩ hoặc gọi 115 nếu tình trạng khẩn cấp.",1,5,4,1413,3245,0.1333333333333333,1.1499297000009392,Bo_De_Me_Va_Be.xlsx | Bo_De_Me_Va_Be.xlsx | Hạ thân nhiệt ở trẻ sơ sinh.docx | Bo_De_Me_Va_Be.xlsx,
Q011,KB1,11,2200,Cách xử trí tại nhà khi trẻ sơ sinh bị sốt cao?,"Lau người bằng khăn ấm, đắp khăn ấm để hạ nhiệt và đưa ngay đến cơ sở y tế.",viendinhduong_nuoi_duong_cham_soc_tre_so_sinh.pdf,"⚠️ Nội dung câu hỏi có dấu hiệu cần được đánh giá y tế trực tiếp. Mẹ không nên tự xử lý tại nhà. Vui lòng liên hệ cơ sở y tế, bác sĩ hoặc gọi 115 nếu tình trạng khẩn cấp.",1,5,5,2175,4996,0.1333333333333333,1.118090600000869,Bo_De_Me_Va_Be.xlsx | Bo_De_Me_Va_Be.xlsx | Hạ thân nhiệt ở trẻ sơ sinh.docx | Bo_De_Me_Va_Be.xlsx | data_store\pdf\dvcsskss_48201712.pdf,
Q011,KB1,11,3000,Cách xử trí tại nhà khi trẻ sơ sinh bị sốt cao?,"Lau người bằng khăn ấm, đắp khăn ấm để hạ nhiệt và đưa ngay đến cơ sở y tế.",viendinhduong_nuoi_duong_cham_soc_tre_so_sinh.pdf,"⚠️ Nội dung câu hỏi có dấu hiệu cần được đánh giá y tế trực tiếp. Mẹ không nên tự xử lý tại nhà. Vui lòng liên hệ cơ sở y tế, bác sĩ hoặc gọi 115 nếu tình trạng khẩn cấp.",1,5,5,2175,4996,0.1333333333333333,61.2402030000012,Bo_De_Me_Va_Be.xlsx | Bo_De_Me_Va_Be.xlsx | Hạ thân nhiệt ở trẻ sơ sinh.docx | Bo_De_Me_Va_Be.xlsx | data_store\pdf\dvcsskss_48201712.pdf,
Q012,KB1,363,1000,Bệnh thủy đậu ở trẻ nhỏ là như thế nào?,"Thủy đậu (bệnh trái rạ) là bệnh nhiễm trùng cấp tính do virus varicella-zoster gây ra. Bệnh có khả năng lây lan nhanh chóng, tạo dịch thủy đậu thông qua tiếp xúc trực tiếp với giọt bắn có chứa virus gây bệnh được người bệnh phát tán ra không khí khi hắt hơi, ho, nói chuyện hoặc do tiếp xúc với dịch tiết từ các vết loét do thủy đậu. Bệnh thường sẽ bắt đầu và kết thúc trong khoảng 5-10 ngày với triệu chứng đặc trưng là sự xuất hiện của các vết phồng rộp đỏ, ngứa, bị nổ và trở thành vẩy khổ. Thông thường bệnh thủy đậu ở trẻ không gây ra các biến chứng nghiêm trọng. Tuy nhiên, trong một số trường hợp bệnh có thể gây nhiễm trùng da, nhiễm trùng phổi. Theo thống kê, thủy đậu có nguy cơ xảy ra cao ở trẻ dưới 15 tuổi. Trẻ dưới 12 tháng tuổi sau khi mắc bệnh thủy đậu sẽ có nguy cơ mắc bệnh zona về sao cao hơn 4.5 lần so với những đứa trẻ khác.",qa_me_bim_sau_sinh_100.csv.xlsx,Bệnh thủy đậu ở trẻ nhỏ là bệnh nhiễm trùng cấp tính do virus varicella-zoster gây ra.,1,5,3,967,2222,0.1372549019607843,0.8756995000003371,qa_me_bim_sau_sinh_100.xlsx | Bo_De_Me_Va_Be.xlsx | Bo_De_Me_Va_Be.xlsx,
Q012,KB1,363,1500,Bệnh thủy đậu ở trẻ nhỏ là như thế nào?,"Thủy đậu (bệnh trái rạ) là bệnh nhiễm trùng cấp tính do virus varicella-zoster gây ra. Bệnh có khả năng lây lan nhanh chóng, tạo dịch thủy đậu thông qua tiếp xúc trực tiếp với giọt bắn có chứa virus gây bệnh được người bệnh phát tán ra không khí khi hắt hơi, ho, nói chuyện hoặc do tiếp xúc với dịch tiết từ các vết loét do thủy đậu. Bệnh thường sẽ bắt đầu và kết thúc trong khoảng 5-10 ngày với triệu chứng đặc trưng là sự xuất hiện của các vết phồng rộp đỏ, ngứa, bị nổ và trở thành vẩy khổ. Thông thường bệnh thủy đậu ở trẻ không gây ra các biến chứng nghiêm trọng. Tuy nhiên, trong một số trường hợp bệnh có thể gây nhiễm trùng da, nhiễm trùng phổi. Theo thống kê, thủy đậu có nguy cơ xảy ra cao ở trẻ dưới 15 tuổi. Trẻ dưới 12 tháng tuổi sau khi mắc bệnh thủy đậu sẽ có nguy cơ mắc bệnh zona về sao cao hơn 4.5 lần so với những đứa trẻ khác.",qa_me_bim_sau_sinh_100.csv.xlsx,Bệnh thủy đậu ở trẻ nhỏ là bệnh nhiễm trùng cấp tính do virus varicella-zoster gây ra.,1,5,3,967,2222,0.1372549019607843,0.8361683000002813,qa_me_bim_sau_sinh_100.xlsx | Bo_De_Me_Va_Be.xlsx | Bo_De_Me_Va_Be.xlsx,
Q012,KB1,363,2200,Bệnh thủy đậu ở trẻ nhỏ là như thế nào?,"Thủy đậu (bệnh trái rạ) là bệnh nhiễm trùng cấp tính do virus varicella-zoster gây ra. Bệnh có khả năng lây lan nhanh chóng, tạo dịch thủy đậu thông qua tiếp xúc trực tiếp với giọt bắn có chứa virus gây bệnh được người bệnh phát tán ra không khí khi hắt hơi, ho, nói chuyện hoặc do tiếp xúc với dịch tiết từ các vết loét do thủy đậu. Bệnh thường sẽ bắt đầu và kết thúc trong khoảng 5-10 ngày với triệu chứng đặc trưng là sự xuất hiện của các vết phồng rộp đỏ, ngứa, bị nổ và trở thành vẩy khổ. Thông thường bệnh thủy đậu ở trẻ không gây ra các biến chứng nghiêm trọng. Tuy nhiên, trong một số trường hợp bệnh có thể gây nhiễm trùng da, nhiễm trùng phổi. Theo thống kê, thủy đậu có nguy cơ xảy ra cao ở trẻ dưới 15 tuổi. Trẻ dưới 12 tháng tuổi sau khi mắc bệnh thủy đậu sẽ có nguy cơ mắc bệnh zona về sao cao hơn 4.5 lần so với những đứa trẻ khác.",qa_me_bim_sau_sinh_100.csv.xlsx,Bệnh thủy đậu ở trẻ nhỏ là bệnh nhiễm trùng cấp tính do virus varicella-zoster gây ra.,1,5,4,1641,3770,0.1372549019607843,1.01608909999959,qa_me_bim_sau_sinh_100.xlsx | Bo_De_Me_Va_Be.xlsx | Bo_De_Me_Va_Be.xlsx | Bo_De_Me_Va_Be.xlsx,
Q012,KB1,363,3000,Bệnh thủy đậu ở trẻ nhỏ là như thế nào?,"Thủy đậu (bệnh trái rạ) là bệnh nhiễm trùng cấp tính do virus varicella-zoster gây ra. Bệnh có khả năng lây lan nhanh chóng, tạo dịch thủy đậu thông qua tiếp xúc trực tiếp với giọt bắn có chứa virus gây bệnh được người bệnh phát tán ra không khí khi hắt hơi, ho, nói chuyện hoặc do tiếp xúc với dịch tiết từ các vết loét do thủy đậu. Bệnh thường sẽ bắt đầu và kết thúc trong khoảng 5-10 ngày với triệu chứng đặc trưng là sự xuất hiện của các vết phồng rộp đỏ, ngứa, bị nổ và trở thành vẩy khổ. Thông thường bệnh thủy đậu ở trẻ không gây ra các biến chứng nghiêm trọng. Tuy nhiên, trong một số trường hợp bệnh có thể gây nhiễm trùng da, nhiễm trùng phổi. Theo thống kê, thủy đậu có nguy cơ xảy ra cao ở trẻ dưới 15 tuổi. Trẻ dưới 12 tháng tuổi sau khi mắc bệnh thủy đậu sẽ có nguy cơ mắc bệnh zona về sao cao hơn 4.5 lần so với những đứa trẻ khác.",qa_me_bim_sau_sinh_100.csv.xlsx,Bệnh thủy đậu ở trẻ nhỏ là bệnh nhiễm trùng cấp tính do virus varicella-zoster gây ra.,1,5,5,2346,5390,0.1372549019607843,61.45736609999949,qa_me_bim_sau_sinh_100.xlsx | Bo_De_Me_Va_Be.xlsx | Bo_De_Me_Va_Be.xlsx | Bo_De_Me_Va_Be.xlsx | Bo_De_Me_Va_Be.xlsx,
Q013,KB1,58,1000,Phụ nữ Châu Á mang thai nên tăng bao nhiêu kg là hợp lý?,Mức tăng cân trung bình nên đạt từ 10 - 12 kg.,Tài liệu khóa học Nuôi con bằng sữa mẹ.pdf,"Theo khuyến cáo của Tổ chức Y tế Thế giới (WHO), phụ nữ Châu Á mang thai nên tăng khoảng 10 - 12,5 kg trong thai kỳ.",1,5,2,961,2207,0.2105263157894736,1.0070785000007163,data_store\pdf\Tài liệu khóa học Nuôi con bằng sữa mẹ.pdf | Bo_De_Me_Va_Be.xlsx,
Q013,KB1,58,1500,Phụ nữ Châu Á mang thai nên tăng bao nhiêu kg là hợp lý?,Mức tăng cân trung bình nên đạt từ 10 - 12 kg.,Tài liệu khóa học Nuôi con bằng sữa mẹ.pdf,"Theo khuyến cáo của Tổ chức Y tế Thế giới (WHO), phụ nữ Châu Á mang thai nên tăng khoảng 10 - 12,5 kg trong thai kỳ.",1,5,2,961,2207,0.2105263157894736,1.0559565000003204,data_store\pdf\Tài liệu khóa học Nuôi con bằng sữa mẹ.pdf | Bo_De_Me_Va_Be.xlsx,
Q013,KB1,58,2200,Phụ nữ Châu Á mang thai nên tăng bao nhiêu kg là hợp lý?,Mức tăng cân trung bình nên đạt từ 10 - 12 kg.,Tài liệu khóa học Nuôi con bằng sữa mẹ.pdf,"Theo tiêu chuẩn quốc tế, mức tăng cân trung bình của phụ nữ Châu Á nên là 10-12kg.",1,5,3,1668,3832,0.4666666666666667,1.1032245000005787,data_store\pdf\Tài liệu khóa học Nuôi con bằng sữa mẹ.pdf | Bo_De_Me_Va_Be.xlsx | Bo_De_Me_Va_Be.xlsx,
