split,dataset,profile,question,alpha,table_bonus,hit_at_5,rr_at_5,latency_seconds,config
test,KB2_Mom_Style,semantic,Cách xử trí nứt núm vú cho mẹ bỉm sau bú bs ơi,0.3,0.0,1,0.3333333333333333,0.09132279999903403,Fixed alpha = 0.3
test,KB2_Mom_Style,semantic,"Khi đưa con đi đánh giá sự phát triển, thường sẽ đặt những câu hỏi j cho cha mẹ chúng em?",0.3,0.0,1,1.0,0.12867850001202896,Fixed alpha = 0.3
test,KB2_Mom_Style,semantic,Bệnh chàm da là j,0.3,0.0,0,0.0,0.06942509999498725,Fixed alpha = 0.3
test,KB2_Mom_Style,semantic,Em nghe nói gây tê ngoài màng cứng cũng làm mình bị bí tiểu lâu hơn fải k?,0.3,0.0,0,0.0,0.11340210001799278,Fixed alpha = 0.3
test,KB2_Mom_Style,semantic,Khi nào thì em có thể bắt đầu tập thể dục hoặc vận động nhẹ nhàng sau sinh chat,0.3,0.0,0,0.0,0.1147052000160329,Fixed alpha = 0.3
test,KB2_Mom_Style,semantic,Bệnh tay chân miệng biểu hiện ra sao vay a,0.3,0.0,0,0.0,0.08392129998537712,Fixed alpha = 0.3
test,KB2_Mom_Style,semantic,"Khi bé bị tiêu chảy ở nhà, mẹ bỉm cần cho bé uống nước j",0.3,0.0,0,0.0,0.10736049999832176,Fixed alpha = 0.3
test,KB2_Mom_Style,semantic,"Ngực em tự nhiên bị sưng cứng và đau nhức quá, có phải em đã bị tắc tia sưa rồi k",0.3,0.0,1,1.0,0.14182700001401827,Fixed alpha = 0.3
test,KB2_Mom_Style,semantic,"Ngoài việc tập đi, em có nên bổ sung thêm các vi chất dinh dưỡng nào để giúp xương chắc khỏe và hỗ trợ bé vận động tốt hơn k?",0.3,0.0,1,0.2,0.17982339998707175,Fixed alpha = 0.3
test,KB2_Mom_Style,semantic,Làm thế nào để khuyến khích bé yêu thích việc khám phá thiên nhiên và môi trường bên ngoài,0.3,0.0,0,0.0,0.13723100000061095,Fixed alpha = 0.3
test,KB2_Mom_Style,semantic,Nuôi con bằng sưa mẹ giúp giảm nguy cơ mắc bệnh j cho mẹ sau này,0.3,0.0,1,0.3333333333333333,0.11292379998485558,Fixed alpha = 0.3
test,KB2_Mom_Style,semantic,Thời kỳ hậu sản là j,0.3,0.0,0,0.0,0.08086350001394749,Fixed alpha = 0.3
test,KB3_Information_Noise,exact_lexical,"Mẹ em bảo lúc trước cho em ăn dặm là muối mặn chát cho quen mồi, nhưng em nghe bây giờ phải nhạt thếch, khi mới bắt đầu tập ăn, em nên cho bé ăn những loại thức ăn có độ đặc và hương vị như thế nào để con dễ thích nghi ạ",0.3,0.0,1,1.0,0.2795023999933619,Fixed alpha = 0.3
test,KB3_Information_Noise,exact_lexical,"Người ta bảo cho ăn thêm nước trắng cũng là bú mẹ, thế nào là nuôi con bằng sữa mẹ hoàn toàn chuẩn y khoa vậy ạ",0.3,0.0,0,0.0,0.15765269999974407,Fixed alpha = 0.3
test,KB3_Information_Noise,exact_lexical,"Em nấu cháo đặc cho con nhưng bé khóc không ăn, nguyên tắc cho trẻ ăn dặm về độ đặc và số lượng là gì ạ",0.3,0.0,0,0.0,0.1544673999887891,Fixed alpha = 0.3
test,KB3_Information_Noise,exact_lexical,"Em nghe quảng cáo TV bảo cho bé uống canxi nước Mỹ là nhanh biết bò đi, ngoài việc tập luyện, em có cần bổ sung thêm dưỡng chất gì để hỗ trợ hệ cơ xương và tiêu hóa giúp bé vận động nhanh nhẹn hơn không",0.3,0.0,1,0.2,0.23826050001662225,Fixed alpha = 0.3
test,KB3_Information_Noise,exact_lexical,"Em vừa mua thuốc bổ não cho con, giải pháp hỗ trợ phản xạ oxytocin hoạt động tốt ạ",0.3,0.0,1,1.0,0.12582849999307655,Fixed alpha = 0.3
test,KB3_Information_Noise,exact_lexical,"Em đang lướt Shopee mua thuốc tâm thần, hướng dẫn em cách xử lý, chăm sóc khi bị sản dịch hôi với ạ",0.3,0.0,0,0.0,0.1512057000072673,Fixed alpha = 0.3
test,KB3_Information_Noise,exact_lexical,"Em xem quảng cáo bảo cho bé dùng thuốc sủi dạng nước chứa canxi là răng chắc khỏe ngay, ngoài chế độ ăn, em có cần bổ sung thêm vi chất gì để hỗ trợ hệ răng của con chắc khỏe và bé ăn ngon miệng hơn không",0.3,0.0,1,0.5,0.23706449999008328,Fixed alpha = 0.3
test,KB3_Information_Noise,exact_lexical,"Em đang uống nhiều nước mía vì thấy ít sữa, cho em hỏi vì sao em vẫn cho con bú đều mà vẫn bị tắc tia sữa, nguyên nhân thường gặp là gì ạ",0.3,0.0,1,1.0,0.17515560000902042,Fixed alpha = 0.3
test,KB3_Information_Noise,exact_lexical,"Hôm nay chồng em mới đi làm về, cho em hỏi các nguồn bổ sung vitamin D khác?",0.3,0.0,0,0.0,0.12608419999014586,Fixed alpha = 0.3
test,KB3_Information_Noise,exact_lexical,"Em đang bật điều hòa 20 độ vì sợ con nóng, những ngày trời nắng nóng thế này, em sợ con chỉ bú mẹ sẽ bị khát, em có cần bổ sung thêm nước lọc cho bé không ạ",0.3,0.0,1,0.5,0.20251490001101047,Fixed alpha = 0.3
test,KB3_Information_Noise,exact_lexical,"Em tính sinh mổ vì sợ đau, băng huyết sau sinh sớm và muộn khác nhau ra sao ạ",0.3,0.0,0,0.0,0.11944470001617447,Fixed alpha = 0.3
test,KB3_Information_Noise,exact_lexical,"Em đang bị dị ứng thuốc, thuốc đầu tay được lựa chọn để co hồi tử cung dự phòng băng huyết là gì ạ",0.3,0.0,0,0.0,0.1382739000255242,Fixed alpha = 0.3
test,KB3_Information_Noise,exact_lexical,"Em đang dùng băng vệ sinh thơm, em thấy sản dịch có màu đen sậm và mùi hôi kèm sốt nhẹ là dấu hiệu gì ạ",0.3,0.0,0,0.0,0.1510767000145279,Fixed alpha = 0.3
test,KB3_Information_Noise,exact_lexical,"Em đang ăn nhiều đồ ăn nhanh vì mệt không muốn nấu, để không bị tắc tia sữa lại lần nữa, em nên thay đổi thói quen sinh hoạt động và ăn uống như thế nào ạ",0.3,0.0,1,0.2,0.1838741000101436,Fixed alpha = 0.3
test,KB3_Information_Noise,exact_lexical,"Em đang bị rong kinh lại mang thai, lo quá, băng huyết sau sinh được định nghĩa như thế nào ạ",0.3,0.0,0,0.0,0.12864609999815002,Fixed alpha = 0.3
test,KB3_Information_Noise,noisy_conversational,"Em đang thèm ăn bún đậu mắm tôm cực kỳ, những thực phẩm nào mẹ mang thai nên dùng để cung cấp năng lượng ạ",0.3,0.0,1,0.5,0.1372704999812413,Fixed alpha = 0.3
test,KB3_Information_Noise,noisy_conversational,"Em đang định đi nặn mụn ở spa, tại sao sau khi sinh xong em lại thấy mặt nổi nhiều mụn bọc và mụn mủ vậy",0.3,0.0,0,0.0,0.13988269999390468,Fixed alpha = 0.3
test,KB3_Information_Noise,noisy_conversational,"Em đang bận làm việc nhà không để ý đến con, làm sao để gia đình em có thể nhận biết sớm các dấu hiệu em bị trầm cảm sau sinh ạ",0.3,0.0,0,0.0,0.17735949999769218,Fixed alpha = 0.3
test,KB3_Information_Noise,noisy_conversational,"Nhà em có nhiều không qian và rộng rãi, em muốn biết không gian nào trong gia đình là phù hợp nhất để dạy con học nói?",0.3,0.0,0,0.0,0.15055170000414364,Fixed alpha = 0.3
test,KB3_Information_Noise,noisy_conversational,"Em coi trên mạng thấy nhiều bé bị bệnh em sợ quá, cho em hỏi biểu hiện và cách điều trị của viêm hạnh bạch huyết?",0.3,0.0,0,0.0,0.143498899997212,Fixed alpha = 0.3
test,KB3_Information_Noise,noisy_conversational,"Em stress quá vì điện nước hay bị cắt, bé nhà em đang ở giai đoạn sơ sinh, em nên sắp xếp lịch giặt tã vải như thế nào để luôn có đủ tã sạch cho con dùng",0.3,0.0,1,1.0,0.18676560002495535,Fixed alpha = 0.3
test,KB3_Information_Noise,noisy_conversational,"Em đang tính mua máy massage lưng, em nghe nói gây tê ngoài màng cứng cũng làm mình bị bí tiểu lâu hơn phải không ạ",0.3,0.0,0,0.0,0.13980029997765087,Fixed alpha = 0.3
test,KB3_Information_Noise,noisy_conversational,"Bà nội bảo cho bé uống nước đường để sạch họng, các loại nước uống nào tuyệt đối không cho trẻ uống trước bữa bú đầu tiên ạ",0.3,0.0,1,1.0,0.16573090001475066,Fixed alpha = 0.3
test,KB3_Information_Noise,noisy_conversational,"Em bị sỏi thận từ trước, đang uống thuốc đông y, những trường hợp nào bà mẹ không nên cho con bú mà phải dùng sữa thay thế ạ",0.3,0.0,0,0.0,0.1614623999921605,Fixed alpha = 0.3
test,KB3_Information_Noise,noisy_conversational,"Em đang tức giận lắm muốn đánh đòn, em có nên đánh đòn khi con không nghe lời không ạ",0.3,0.0,0,0.0,0.1267465999990236,Fixed alpha = 0.3
test,KB3_Information_Noise,noisy_conversational,"Con em thích bú nằm ngủ, hậu quả của việc trẻ ngậm bắt vú sai là gì ạ",0.3,0.0,1,1.0,0.11590350000187755,Fixed alpha = 0.3
test,KB3_Information_Noise,noisy_conversational,"Em đang sốt ruột nhìn con chơi chậm quá, em thấy bé có vẻ lúng túng khi chơi một trò chơi mới, em có nên làm hộ bé luôn cho nhanh không ạ",0.3,0.0,0,0.0,0.18136289998074062,Fixed alpha = 0.3
test,KB3_Information_Noise,noisy_conversational,"Tủ lạnh nhà em hay bị ngắt điện, sữa mẹ bảo quản trong ngăn mát tủ lạnh (<4°C) được bao lâu ạ",0.3,0.0,1,1.0,0.14126129998476245,Fixed alpha = 0.3
test,KB3_Information_Noise,noisy_conversational,"Em đang định bôi thuốc mỡ đặc vào miệng con, bé bị nấm miệng như vậy thì có đau lắm không, sao dạo này em thấy con hay khóc khi đang bú và ăn kém đi hẳn ạ",0.3,0.0,1,1.0,0.19611459999578074,Fixed alpha = 0.3
test,KB3_Information_Noise,noisy_conversational,"Mẹ chồng em bảo mặc quần dài cộc cho mát cho bé tập bò, nhưng em thì sợ con đau đầu gối, cho em hỏi nên chọn quần áo như thế nào cho bé trong giai đoạn tập bò để con dễ dàng vận động mà không bị đau đầu gối",0.3,0.0,1,1.0,0.24723929999163374,Fixed alpha = 0.3
test,KB3_Information_Noise,noisy_conversational,"Em đang thèm ăn lẩu cay nóng, chế độ ăn uống thế nào để giúp em cải thiện tình trạng rối loạn nội tiết sau sinh ạ",0.3,0.0,0,0.0,0.15863020002143458,Fixed alpha = 0.3
test,KB3_Information_Noise,noisy_conversational,"Em thấy ở phòng khám bắt con xếp hình như chơi trò chơi thôi mà, ngoài việc trả lời câu hỏi, con em sẽ phải trải qua những bài kiểm tra thực tế nào để bác sĩ đưa ra kết luận chính xác ạ",0.3,0.0,1,0.5,0.20891200000187382,Fixed alpha = 0.3
test,KB3_Information_Noise,noisy_conversational,"Em dạo này hay bị stress nên hay nhạy cảm thái quá, nếu em cảm thấy con mình có gì đó ""không ổn"" so với các bạn cùng lứa nhưng bài kiểm tra cho kết quả bình thường thì em nên làm gì",0.3,0.0,1,1.0,0.22561630001291633,Fixed alpha = 0.3
test,KB3_Information_Noise,noisy_conversational,"Đang nấu ăn thì nghe con khóc, em run quá, cách xử trí tại nhà khi trẻ sơ sinh bị sốt cao là làm gì ạ",0.3,0.0,0,0.0,0.14712170002167113,Fixed alpha = 0.3
test,KB3_Information_Noise,noisy_conversational,"Em đang xem drama khóc lắm, nếu em bị bí tiểu sau sinh mà không điều trị sớm thì có gặp biến chứng gì nguy hiểm không ạ?",0.3,0.0,0,0.0,0.16164480001316406,Fixed alpha = 0.3
test,KB3_Information_Noise,quantitative,"Em đang ăn cháo dinh dưỡng loại đặc, nhu cầu năng lượng bổ sung hàng ngày cho bà mẹ nuôi con bú 6 tháng đầu là bao nhiêu ạ",0.3,0.0,0,0.0,0.15694310000981204,Fixed alpha = 0.3
test,KB3_Information_Noise,quantitative,"Em đang định cho con nằm yên không đụng vào 24 tiếng, bé nhà em bị ngã đập đầu xuống đất, em cần theo dõi những dấu hiệu gì trong 24 giờ tới ạ",0.3,0.0,0,0.0,0.17406029999256134,Fixed alpha = 0.3
test,KB3_Information_Noise,quantitative,"Em đang định dùng tã giấy dùng 1 lần để gấp thành gối cho con nằm cao, em muốn dùng tã vải cho con thì cần chuẩn bị những loại tã và phụ kiện đi kèm nào cho đúng ạ",0.3,0.0,1,1.0,0.19468359998427331,Fixed alpha = 0.3
test,KB3_Information_Noise,quantitative,"Em đang định cho con uống thuốc tiêu hóa vì bé hay khóc, bé nhà em 2 ngày đầu phân màu xanh đen và nhầy thì có bình thường không ạ",0.3,0.0,0,0.0,0.1718193999840878,Fixed alpha = 0.3
test,KB3_Information_Noise,quantitative,"Em cho con bú nhiều nhưng bé vẫn khóc, đến ngày thứ 3 sau sinh, dung tích dạ dày của bé tăng lên bao nhiêu nhỉ",0.3,0.0,0,0.0,0.15749089999007992,Fixed alpha = 0.3
test,KB3_Information_Noise,quantitative,"Em thấy trên mạng bảo bé bị nổi mẩn là do thời tiết dị ứng thôi, nhưng em thì thấy con ngứa khóc quấy lắm, Bé nhà em được 3 tháng tuổi rồi ạ. Bé nhà em có nổi nốt sần khắp người. Em có mang bé đi khám thì bác sĩ họ bảo bị viêm da cơ địa. Em xin hỏi cách điều trị bệnh viêm da cơ địa trẻ 3 tháng tuổi?",0.3,0.0,1,1.0,0.33532199999899603,Fixed alpha = 0.3
test,KB3_Information_Noise,quantitative,"Em đang giấu chuyện cơ thể đau nhức vì sợ mẹ chồng lo, cho em biết tỷ lệ phụ nữ trầm cảm sau sinh là bao nhiêu vậy ạ",0.3,0.0,0,0.0,0.17092749997391365,Fixed alpha = 0.3
test,KB3_Information_Noise,quantitative,"Em đang định không thay tã ban đêm để cho con ngủ sâu, bé nhà em được 2 tháng tuổi và hay đi ngoài nhiều vào ban đêm, em nên dùng loại tã nào để con ngủ ngon mà không bị tràn tã ạ",0.3,0.0,1,0.5,0.23904129999573343,Fixed alpha = 0.3
test,KB3_Information_Noise,quantitative,"Em thấy trên mạng bỉm sữa bảo cho con ăn dặm sớm từ 4 tháng để bé cao lớn, nhưng ông nội lại bảo chờ 6 tháng cho chắc bụng, nếu em cho con tập ăn dặm quá sớm từ lúc 4 tháng tuổi thì có gây ra tác hại gì cho sức khỏe của bé không",0.3,0.0,1,1.0,0.2652325000090059,Fixed alpha = 0.3
test,KB3_Information_Noise,quantitative,"Em đang dùng nhiệt kế đo mà thấy 37.5 độ, sau sinh em bị sốt bao nhiêu độ thì được coi là nguy hiểm phải báo y tá ạ",0.3,0.0,0,0.0,0.17333409999264404,Fixed alpha = 0.3
test,KB3_Information_Noise,quantitative,"Bác sĩ ơi, em lo quá, con em sinh non 8 tháng nghe nói sẽ chậm lật mãi không theo kịp bạn bè, đối với các bé sinh non thì cột mốc biết lật có khác biệt gì so với các bạn sinh đủ tháng không",0.3,0.0,1,1.0,0.242044500017073,Fixed alpha = 0.3
test,KB3_Information_Noise,quantitative,"Em đang cho con nếm thử vị chua vì thấy thú vị, định nghĩa chính xác về việc ""nuôi con hoàn toàn bằng sữa mẹ"" trong 6 tháng đầu là như thế nào ạ",0.3,0.0,1,1.0,0.182036899990635,Fixed alpha = 0.3
test,KB3_Information_Noise,quantitative,"Em đang định uống thuốc giảm đau mạnh, cơn đau dạ con sau sinh, đâu mạnh thường sẽ kéo dài trong bao nhiêu ngày thì hết ạ",0.3,0.0,0,0.0,0.15036830000462942,Fixed alpha = 0.3
test,KB3_Information_Noise,quantitative,"Em đang định pha thêm nước lọc vào bình sữa vì trời quá nóng, bé nhà em dưới 6 tháng tuổi, em có nên cho con uống thêm chút nước sau khi bú để tráng miệng cho sạch không bác sĩ",0.3,0.0,1,1.0,0.19513899998855777,Fixed alpha = 0.3
test,KB3_Information_Noise,quantitative,"Em đang nấu cháo đặc cho con 4 tháng ăn dặm sớm, tổng lượng sữa cần thiết cho trẻ từ 4 đến 6 tháng tuổi mỗi ngày là bao nhiêu ạ",0.3,0.0,1,0.25,0.18121609999798238,Fixed alpha = 0.3
test,KB3_Information_Noise,quantitative,"Chị đồng nghiệp bảo bé 10 tháng ăn 1 bữa cháo đặc là đủ kẻo chán bú, nhưng em thấy bé nhà em nhanh đói lắm, em nên sắp xếp lịch ăn dặm cho bé 10 tháng tuổi như thế nào cho phù hợp",0.3,0.0,1,0.3333333333333333,0.2303593999822624,Fixed alpha = 0.3
test,KB3_Information_Noise,quantitative,"Con em lười bú sữa mẹ mà thích ăn bột, trẻ từ 7-12 tháng tuổi cần ăn bao nhiêu bữa bột một ngày ạ",0.3,0.0,1,0.3333333333333333,0.14073829998960719,Fixed alpha = 0.3
test,KB3_Information_Noise,quantitative,"Con em bú 5 phút đã ngủ, tại sao mẹ nên cho trẻ bú hết một bên vú rồi mới chuyển sang vú kia ạ",0.3,0.0,1,1.0,0.15527499999734573,Fixed alpha = 0.3
test,KB3_Information_Noise,quantitative,"Em tính mua bình sữa lớn cho con 2 tuần sau, dung tích dạ dày trẻ từ ngày thứ 5 đến ngày thứ 7 sau đẻ là bao nhiêu ạ",0.3,0.0,1,1.0,0.16540389999863692,Fixed alpha = 0.3
test,KB3_Information_Noise,quantitative,"Mẹ em bảo ngày xưa bận làm ruộng 7 tháng mới lật là thường, nhưng em thì thấy con 6 tháng chưa lật là chậm rồi, con em đã 6 tháng rồi mà vẫn chưa biết lật từ sau ra trước, liệu như vậy có phải là bé đang chậm phát triển không",0.3,0.0,1,1.0,0.27882200002204627,Fixed alpha = 0.3
test,KB3_Information_Noise,semantic,"Em với chồng nói chuyện quá trời với bà bội, em thắc mắc là bố mẹ phải nói như thế nào để giúp con có thể học nói?",0.3,0.0,0,0.0,0.1583039999823086,Fixed alpha = 0.3
test,KB3_Information_Noise,semantic,"Đang ăn cơm cũng phải vội lên để hỏi cho đỡ thắc mắc, những dấu hiệu cảnh báo bệnh tay chân miệng?",0.3,0.0,0,0.0,0.1429049999860581,Fixed alpha = 0.3
test,KB3_Information_Noise,semantic,"Em đang coi trên tivi thấy nhiều ca mắc bệnh tay chân miệng quá, em lo quá cho em hỏi bệnh tay chân miệng nguy hiểm ra sao?",0.3,0.0,0,0.0,0.1443579999904614,Fixed alpha = 0.3
test,KB3_Information_Noise,semantic,"Em bị cảm cúm sợ lây cho con, em thắc mắc là đặc tính của sữa non có những gì",0.3,0.0,0,0.0,0.1307399999932386,Fixed alpha = 0.3
test,KB3_Information_Noise,semantic,"Em đang cho con bú, em hỏi là quy trình tái khám sau sinh thường diễn ra như thế nào?",0.3,0.0,0,0.0,0.1306328999926336,Fixed alpha = 0.3
test,KB3_Information_Noise,semantic,"Con em đang bị chàm da, em lo quá, hãy hướng dẫn chăm sóc trẻ bị chàm da?",0.3,0.0,0,0.0,0.12446459999773651,Fixed alpha = 0.3
test,KB3_Information_Noise,semantic,"Em đang ở ngoài đường với bé, cho em hỏi thời kỳ hậu sản kéo dài bao lâu?",0.3,0.0,0,0.0,0.12527639998006634,Fixed alpha = 0.3
test,KB3_Information_Noise,semantic,"Em mới vừa xuất viện về nhà xong, cho em hỏi quy trình tái khám sau sinh mổ diễn ra như thế nào?",0.3,0.0,0,0.0,0.14440900000045076,Fixed alpha = 0.3
test,KB3_Information_Noise,semantic,"Bà nội đang chơi với cháu, cho em hỏi giải pháp điều trị xuất huyết não ở trẻ sơ sinh?",0.3,0.0,0,0.0,0.13117830001283437,Fixed alpha = 0.3
